t,c_h
28.86405959031657, 1.430038395532973
41.433891992551224, 1.565860837960739
73.55679702048414, 1.6987846563922802
125.23277467411543, 1.786577573301201
294.6927374301676, 1.799666321191132
421.7877094972068, 1.800433108352924
